file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P23_sent041,0.0,10.0,P23,-48.1417091996493,-62.81830421653954,6.335449370517335,22.888588267798546
P23_sent199,0.0,10.0088125,P23,-55.227774649649646,-61.385888555775516,6.2861090195398255,12.43293636910079
P30_sent006,0.0,4.1025625,P30,-44.3871639476103,-56.23200806327488,6.196376425053287,11.53759782988304
P22_sent012,0.0,5.001,P22,-53.40523814006024,-59.564725539263556,6.190702500819727,15.768602923762629
P30_sent122,0.0,9.6465,P30,-37.474858839563865,-55.5471940612793,6.100486867437464,11.83089970545929
P24_sent150,0.0,5.002,P24,-60.5136797188755,-66.03485439669701,6.078675618891831,13.43790848776915
P23_sent037,0.0,10.001,P23,-45.04152836923848,-61.567111632403204,6.067023440850026,20.34401213571868
P21_sent184,0.0,4.002,P21,-55.79876923680904,-59.14115480276254,6.046408772256839,12.413657224135537
P23_sent123,0.0,10.0029375,P23,-44.122702436122246,-61.143730897169846,6.038337960125596,22.25418077270433
P22_sent154,0.0,5.005875,P22,-55.47012775551102,-59.81800118470803,5.893894488111378,15.365397526294815
P30_sent098,0.0,7.2158125,P30,-40.39740668402778,-51.90891713681428,5.858290050514177,13.04616073475803
P26_sent089,0.0,4.0078125,P26,-63.89204945958647,-66.68091189066568,5.841205601186935,13.37955349142359
P23_sent163,0.0,10.0039375,P23,-47.399067666583164,-63.17869246239756,5.758830493992,22.327191625681085
P23_sent139,0.0,9.9990625,P23,-47.01485001252505,-64.45223045349121,5.758827548060907,25.98874139016258
P26_sent055,0.0,4.0078125,P26,-60.92450364191729,-65.56942287244294,5.729657366968528,16.279580860041825
P28_sent170,0.0,6.151375,P28,-56.66989319942904,-67.19490308761597,5.722257262291078,20.03296505408037
P29_sent183,0.0,11.1581875,P29,-53.74610076301616,-67.05621578382409,5.678567947753093,4.439185125104524
P30_sent108,0.0,16.5185625,P30,-44.17821022727273,-50.723264499586456,5.6764553867970635,8.004004178967996
P23_sent095,0.0,10.0039375,P23,-46.84550742109219,-62.86588807539506,5.662378136005636,11.051723386608561
P22_sent082,0.0,5.0029375,P22,-53.60493536646587,-61.55493731112094,5.606934075831665,17.880294035803445
P26_sent073,0.0,4.0039375,P26,-59.934953085741206,-61.23837177570049,5.530595593281749,20.408115846198463
P23_sent025,0.0,10.0029375,P23,-53.4343374248497,-63.78781713441361,5.530595593281749,6.708546319544881
P23_sent193,0.0,9.9980625,P23,-47.934544870991985,-63.14792527823612,5.421324573203516,23.32003106448416
P23_sent183,0.0,10.0029375,P23,-45.073478989228455,-62.41369255913629,5.334850008773901,25.217213022979273
P23_sent189,0.0,9.9990625,P23,-38.13985001252505,-61.77218470853918,5.282930983393543,24.276794466276982
P29_sent085,0.0,6.9668125,P29,-54.25711555755396,-64.2078624393629,5.264582796753476,21.416221974039267
P22_sent132,0.0,4.9990625,P22,-54.449128545431726,-56.924615263938904,5.107339349664987,15.81984381833275
P30_sent164,0.0,5.766625,P30,-42.261426630434784,-52.827495363023544,5.100044074874876,13.321731538550788
P23_sent053,0.0,10.002,P23,-39.2575972257014,-60.480370261452414,5.099836510271729,24.075154238817056
P23_sent001,0.0,9.9990625,P23,-39.29557161197395,-64.37277251023512,5.068662466051662,20.55675533604295
P23_sent079,0.0,10.0019375,P23,-46.672466025801604,-60.899600982666016,5.068662466051662,24.578743280380092
P29_sent139,0.0,8.527375,P29,-55.14008335781433,-64.70298658098493,5.033794084155985,9.61646227344352
P24_sent138,0.0,5.0,P24,-53.08441971009036,-65.73021608988444,4.977894911704096,19.03192519265567
P28_sent188,0.0,8.0869375,P28,-49.87226030049566,-60.63521404655612,4.962315423876848,22.14928030929349
P23_sent131,0.0,10.004875,P23,-44.10732010896793,-64.05427406929634,4.961528845947467,26.17397832048815
P23_sent147,0.0,10.0,P23,-47.008814504008015,-60.05109725127349,4.9350882598359185,12.158371608986958
P26_sent037,0.0,4.0029375,P26,-68.38611514604271,-72.90282795347017,4.853169229049163,12.523964423705165
P23_sent047,0.0,10.002,P23,-48.44872166207415,-61.42785634749975,4.835710302775146,24.22429258686997
P27_sent115,0.0,4.3828125,P27,-46.62448932052752,-58.67071372584293,4.835706900292681,24.982073750460223
P23_sent161,0.0,9.9990625,P23,-43.25580066382766,-58.73059696104468,4.792391214444717,26.673652283296335
P23_sent061,0.0,9.9990625,P23,-52.7090117735471,-60.465903581891745,4.792387456981182,17.046756537235552
P23_sent119,0.0,9.9990625,P23,-43.87170434619239,-59.34418790768354,4.763973527515202,22.503855362729606
P27_sent055,0.0,6.0234375,P27,-51.063411458333334,-66.8608891413762,4.7516073082435994,24.39872288173508
P22_sent040,0.0,4.9941875,P22,-55.91569730885312,-55.103057964428054,4.694993110339324,2.2358413113713844
P22_sent042,0.0,4.9941875,P22,-53.77858557595574,-59.06884811038063,4.687977609463068,18.99023090712752
P27_sent037,0.0,6.7275625,P27,-55.24764809985097,-68.46702265739441,4.687965884182204,13.44047874743818
P24_sent178,0.0,5.0,P24,-57.85132326179719,-66.12828472048737,4.685621053084579,27.833031987511106
P29_sent119,0.0,4.03325,P29,-52.74503195137157,-61.80404073541815,4.6780122228075305,20.882154926806543
P27_sent039,0.0,5.1171875,P27,-50.401225490196076,-62.07608968561346,4.663986981547247,19.676139462278655
P29_sent011,0.0,8.584,P29,-45.95719096816589,-64.03137690226237,4.663364081398718,23.580817131969894
P29_sent067,0.0,4.6699375,P29,-57.34512768817204,-64.3835905569571,4.590601041463477,18.052246091257906
P23_sent039,0.0,10.0029375,P23,-42.890883329158314,-63.49543151855469,4.581387943086713,25.26381044671693
P22_sent010,0.0,5.0029375,P22,-52.71489473519076,-57.53519811128315,4.5474844371747905,23.140188632125316
P22_sent056,0.0,5.004875,P22,-53.72962945532129,-56.31671915827571,4.534550765529906,14.397254828329121
P23_sent019,0.0,10.001,P23,-42.84912011523046,-60.17935276031494,4.532994365530688,26.73853245248675
P29_sent003,0.0,5.917,P29,-51.65816009004237,-61.706757354736325,4.505986128900835,20.77746026924751
P27_sent121,0.0,4.2939375,P27,-50.870883343091336,-63.815838972727455,4.473073189472922,23.7152523182533
P24_sent016,0.0,5.001,P24,-50.3419968938253,-60.7699520111084,4.473071529318199,28.307187492955244
P29_sent149,0.0,7.78325,P29,-45.473970078930414,-63.43854552048903,4.473066548854031,24.104926613321155
P24_sent008,0.0,5.0039375,P24,-50.502670839608435,-58.43644278390067,4.457045026813758,22.385040047164324
P21_sent064,0.0,4.0029375,P21,-58.514442328831656,-62.65358216421945,4.454819037430508,4.235126649871104
P22_sent020,0.0,5.001,P22,-59.238269484186745,-62.91319200727675,4.425860745426493,9.92910513968983
P23_sent011,0.0,10.0029375,P23,-46.50112334043086,-62.313093185424805,4.415826791898367,18.379932279182977
P23_sent195,0.0,10.005875,P23,-38.659514983733736,-64.73608936982997,4.4059554358941595,18.59732873035582
P23_sent111,0.0,10.01175,P23,-47.982075825825824,-60.04493494236723,4.405949123985469,20.194350886955725
P24_sent046,0.0,5.0,P24,-56.84521680471887,-62.974008120023285,4.386405199500253,26.228986859411833
P29_sent125,0.0,5.3740625,P29,-57.097294830607474,-67.36657477484809,4.348848248748798,23.437658871139597
P25_sent011,0.0,4.0039375,P25,-48.5505898633794,-64.16386359078544,4.348846374041866,24.774981328763673
P30_sent050,0.0,9.4463125,P30,-37.203812632555675,-55.239006233215335,4.3188469362835535,9.349531671932242
P21_sent062,0.0,4.001,P21,-54.829391096105525,-59.86212737471969,4.318727125322298,10.385432174669424
P28_sent010,0.0,7.558625,P28,-48.28716118202918,-59.415345437186105,4.247615135740651,23.45088076184644
P26_sent153,0.0,4.0029375,P26,-55.62351798052764,-58.5622077355018,4.238663547050453,15.900895689897247
P23_sent055,0.0,10.005875,P23,-44.73526260635636,-63.24408572060721,4.238663547050453,22.55159357131174
P21_sent164,0.0,4.0029375,P21,-46.74094594064071,-58.955765984275125,4.220871121592762,22.71144095916503
P23_sent049,0.0,9.9941875,P23,-40.866537111334004,-62.30314284104567,4.21159095095112,19.301738416988005
P21_sent160,0.0,4.0019375,P21,-51.88456933103015,-58.40517270565033,4.194544051166413,20.720987086374066
P30_sent138,0.0,6.694375,P30,-42.42384569434033,-52.35841785777699,4.193721132874773,12.779990420076622
P27_sent149,0.0,6.6396875,P27,-53.33626203738671,-65.53278584913774,4.1828748351366,21.230344440917552
P23_sent059,0.0,10.0039375,P23,-44.831131012024045,-59.15095320202055,4.182871593305993,24.323973475884095
P29_sent191,0.0,4.76075,P29,-51.03294765295359,-65.3500428880964,4.175742864816577,21.63765836653915
P23_sent153,0.0,10.0,P23,-40.37392754258517,-58.03313075171577,4.175742864816577,26.067685892015795
P30_sent156,0.0,4.8056875,P30,-40.4708947677453,-49.465401926348285,4.165810039301817,12.81925732385715
P27_sent099,0.0,6.079125,P27,-56.72708462252475,-67.17824456351144,4.165810039301817,6.399725504975217
P23_sent067,0.0,10.002,P23,-40.568265437124246,-59.85220789026331,4.155267139437482,24.622298682944958
P22_sent084,0.0,5.002,P22,-52.70026982931727,-55.689743622489594,4.134243633376428,16.451789716949904
P23_sent097,0.0,10.0029375,P23,-43.18738649173347,-59.612385749816895,4.133061415384494,21.81472138433213
P23_sent021,0.0,10.0,P23,-45.27744551603207,-62.76888709598117,4.104459885113909,22.675578447765364
P26_sent079,0.0,4.002,P26,-52.12677646042714,-54.87228763464725,4.0786327351787035,13.213331295713507
P23_sent015,0.0,10.004875,P23,-40.13475388276553,-63.12630962503368,4.034324917271149,24.903223810027104
P30_sent150,0.0,15.3574375,P30,-41.12839696056063,-55.21339760757074,4.020288575529825,4.739370367935802
P28_sent148,0.0,6.254875,P28,-48.05439280698234,-61.94486164402317,4.020285972232754,20.223050948985037
P23_sent149,0.0,9.9980625,P23,-40.24559666207415,-62.00047225952149,4.020283368935683,25.191277449066853
P22_sent130,0.0,5.002,P22,-51.866207015562246,-58.35515491382496,4.004394749225575,13.71711781134269
P27_sent097,0.0,3.2480625,P27,-47.13458422020124,-60.99787386725931,3.99732371074273,23.73956863952251
P24_sent106,0.0,5.0039375,P24,-55.405022433483936,-63.05963186315588,3.9949247994747052,27.82211404550626
P23_sent057,0.0,10.005875,P23,-45.35746293168168,-60.72275986542573,3.993425541772086,22.78434153589411
P23_sent177,0.0,10.001,P23,-52.43894038076152,-64.91227052269912,3.9838134242012258,5.160622410485363
P23_sent185,0.0,10.0039375,P23,-40.259859562875754,-60.84968452453613,3.983809656222089,23.527163796211582
P23_sent105,0.0,10.0049375,P23,-39.967313533316634,-61.38978812273811,3.983809656222089,24.969140397328182
P30_sent032,0.0,9.919,P30,-39.24201388888889,-51.66092742573131,3.946596793266997,12.374905909028161
P26_sent175,0.0,4.0029375,P26,-57.02643589038945,-66.75177086724176,3.9381304579899683,18.216197505810396
P29_sent187,0.0,4.5029375,P29,-58.89918736049107,-63.671725778018725,3.9160182331693503,17.998193089033705
P24_sent120,0.0,5.001,P24,-53.609465204568274,-63.71994678394215,3.9160182331693503,21.811743794485395
P21_sent028,0.0,4.0029375,P21,-52.551703831658294,-56.94237122712312,3.9109290119273887,22.548408953800006
P24_sent110,0.0,5.0,P24,-54.09477754769076,-61.23555779964366,3.9047913657530278,28.37939496783088
P22_sent076,0.0,4.9990625,P22,-53.93975119226908,-60.3645986741589,3.8901926449055195,12.15312026808294
P22_sent086,0.0,5.002,P22,-42.98701446410642,-55.23213790893555,3.8764715075100664,22.886630698429915
P27_sent189,0.0,11.1191875,P27,-57.03126055743243,-71.8685188293457,3.864224632003154,8.102626159730976
P26_sent155,0.0,4.0029375,P26,-60.26961467493719,-58.00023994445801,3.783056470534341,16.1269842367685
P29_sent051,0.0,8.8125,P29,-49.56749057878271,-64.16287016868591,3.7693389075657504,18.11313896633552
P23_sent175,0.0,10.0029375,P23,-47.32509158942886,-62.049817943573,3.769329227177658,22.463224522064856
P21_sent052,0.0,4.0029375,P21,-51.74419951319096,-60.26972405115763,3.7467491328462,17.701888691439578
P29_sent181,0.0,7.7480625,P29,-46.20077518596378,-64.41926504064489,3.738693635665498,24.24532700321285
P23_sent113,0.0,10.004875,P23,-47.979083166332664,-63.202309732851774,3.6677289583875705,18.038257293437432
P23_sent159,0.0,10.0029375,P23,-47.49469251002004,-60.836804798671174,3.611734277249538,16.484194745574413
P30_sent028,0.0,6.5751875,P30,-40.439590081935975,-50.559798092312285,3.5835178061120008,12.148874386162626
P22_sent174,0.0,4.9980625,P22,-50.7937531375502,-55.95098762512207,3.5663218084914634,13.101358923379362
P24_sent184,0.0,4.9980625,P24,-57.882314413905625,-60.46667671203613,3.559559258566428,4.941333790197911
P22_sent112,0.0,4.9990625,P22,-61.89492736571285,-63.07004779318105,3.5536565443036894,4.426853442813396
P25_sent095,0.0,4.0039375,P25,-49.535121898555275,-57.31062568106302,3.5370344210817892,25.35784307965063
P21_sent186,0.0,3.9980625,P21,-46.85981666143216,-56.96399140357971,3.536421897392618,23.83957216714862
P27_sent015,0.0,5.585,P27,-47.92365630610413,-61.76696977161226,3.534726167177472,22.36974447332643
P23_sent135,0.0,9.996125,P23,-42.44526944514028,-61.571432295299715,3.534726167177472,19.11285454086123
P23_sent143,0.0,10.0029375,P23,-49.33641501753507,-59.33913612365723,3.452352041959567,21.60535406536793
P21_sent112,0.0,4.0,P21,-51.571976091394475,-57.28737141535832,3.444986512736701,21.447398963213246
P30_sent036,0.0,5.8945625,P30,-35.80665393419932,-52.96721649169922,3.4086002777616136,11.049824200285133
P30_sent064,0.0,5.255875,P30,-38.82875119274809,-51.08319337906376,3.40527825431585,11.866173141363735
P23_sent003,0.0,10.001,P23,-41.23234750751503,-62.04889479137602,3.4052745049019855,26.643923395737033
P21_sent048,0.0,4.0029375,P21,-59.90859080559045,-62.56266335880055,3.393835944342522,12.058307031463162
P28_sent062,0.0,2.9345625,P28,-48.22430734536083,-62.86768160368267,3.3740013345137974,24.377602626796403
P23_sent133,0.0,9.9931875,P23,-52.35481052532598,-60.51171612739563,3.3702702741813244,7.446810937258343
P21_sent006,0.0,4.0039375,P21,-49.36034665515076,-58.1073335647583,3.3699779167416617,21.28950083132344
P22_sent068,0.0,5.001,P22,-51.064515876004016,-57.34751363900992,3.36703898642427,17.487739473283817
P30_sent070,0.0,7.30275,P30,-37.45402644230769,-48.916545607826926,3.3651428345913734,12.633026092257726
P22_sent052,0.0,4.9980625,P22,-50.76979794176707,-54.731251225327,3.3589632768657784,14.840799294636115
P22_sent166,0.0,5.0,P22,-50.89131133910642,-55.39833966423483,3.3589632768657784,17.16448853640803
P29_sent071,0.0,4.3574375,P29,-49.47737255184332,-63.38672286987305,3.3589566362468872,24.671753955128626
P24_sent194,0.0,4.9931875,P24,-46.92087682344064,-62.98776604147518,3.346993891034664,26.49604218745217
P22_sent144,0.0,5.0029375,P22,-53.24565841490964,-57.290764808654785,3.346993891034664,16.778569110643407
P27_sent159,0.0,5.182625,P27,-51.692931655765506,-64.09500435071114,3.334377584501806,25.053231689464184
P24_sent078,0.0,4.9970625,P24,-53.15199077560241,-61.167357931331715,3.3215509253590003,29.554863402334796
P28_sent022,0.0,3.5654375,P28,-49.77752530809859,-67.1028323703342,3.3088388607366412,24.606095707451473
P24_sent036,0.0,5.006875,P24,-50.85401271292585,-59.713007646448474,3.3042252523495983,24.75131401769916
P30_sent044,0.0,9.6143125,P30,-39.30134335896768,-49.66631708918391,3.287603791523757,11.548356082822474
P26_sent025,0.0,4.0039375,P26,-59.64672483511306,-62.40579420520413,3.287303155820317,10.681607843989582
P24_sent166,0.0,5.0029375,P24,-50.9689421749498,-60.783675137688135,3.2788036139193664,22.78963052172258
P30_sent080,0.0,5.7910625,P30,-37.185966610701904,-49.66380182902018,3.2658933582392176,13.459204583518861
P22_sent156,0.0,5.001,P22,-52.95261907003012,-61.60114415486654,3.251243192095772,17.778756617070968
P23_sent035,0.0,10.0039375,P23,-36.809556613226455,-61.538050941799,3.247390924280351,26.53669819950273
P22_sent070,0.0,4.9980625,P22,-52.877204129016064,-55.42937121183976,3.2473858157463833,18.081707705375887
P21_sent124,0.0,4.0039375,P21,-50.25659057003769,-59.38719160660453,3.2310701271079227,21.58301465196227
P22_sent168,0.0,5.005875,P22,-43.72242140531062,-53.05717221428366,3.2146221199500546,21.505210818600474
P21_sent024,0.0,3.996125,P21,-54.66466610395729,-65.82524785995483,3.178377412422693,20.808633927222395
P27_sent001,0.0,8.444375,P27,-53.55247457690024,-68.25380661374047,3.166085342924577,15.267311536351562
P27_sent163,0.0,4.1924375,P27,-51.34537994604317,-62.262521235148114,3.166082049409344,16.787955645869964
P21_sent098,0.0,4.0,P21,-48.60134657663317,-59.03091934749058,3.1602972907309823,24.48473016593705
P29_sent057,0.0,6.01275,P29,-51.50102710246244,-64.63290786743164,3.1467626564766036,21.15769701561277
P26_sent081,0.0,4.002,P26,-56.50798425722362,-59.039604688945566,3.1467626564766036,11.114595810773515
P21_sent092,0.0,4.002,P21,-50.662531407035175,-57.91389046945879,3.1231830362343573,20.686508165309746
P23_sent103,0.0,10.0019375,P23,-43.46123888401804,-62.166901288713724,3.120591995173122,21.56804210487992
P28_sent164,0.0,5.61525,P28,-53.144318498883926,-64.43466254340278,3.120588077051828,22.739544035981297
P28_sent106,0.0,3.8144375,P28,-46.87949888687335,-59.41057109832764,3.117586192098007,25.05901407540882
P23_sent027,0.0,10.0039375,P23,-46.39172094188377,-59.14456012032249,3.101122816723018,22.427942483755512
P26_sent013,0.0,4.0029375,P26,-55.79978505810301,-61.52746719360351,3.095094784130362,19.294707987261294
P27_sent137,0.0,4.2315,P27,-52.18507831057007,-65.79767139141376,3.0907511734243363,18.64977855921397
P26_sent135,0.0,4.0029375,P26,-58.163375471105525,-63.56025640169779,3.0907511734243363,19.939959983846208
P23_sent083,0.0,10.0039375,P23,-45.51039187750501,-63.49830895501214,3.0907511734243363,24.563754098408836
P23_sent065,0.0,10.0029375,P23,-37.920403306613224,-61.646812438964844,3.0907511734243363,26.710349130392846
P22_sent048,0.0,5.002,P22,-45.000215706576306,-54.49805215688852,3.0587989909626057,20.061889578867795
P21_sent158,0.0,4.005875,P21,-47.9808750391604,-58.35918062383478,3.0404814158700417,17.044570893265785
P27_sent139,0.0,5.183625,P27,-52.24322083938954,-67.49811652398878,3.0331236840719615,25.041655396893994
P22_sent094,0.0,5.005875,P22,-43.99159256012024,-56.198358882557265,3.0319648170916973,22.22287331440776
P22_sent022,0.0,5.0,P22,-54.22566829819277,-57.81756730513139,3.0279425774043145,16.793174464029583
P26_sent099,0.0,4.0029375,P26,-62.77015448335427,-64.28003240886487,2.9967688029155775,13.081816659933844
P26_sent199,0.0,4.004875,P26,-63.4662129004397,-65.14136632283528,2.99170584410445,3.900272300905854
P24_sent080,0.0,5.004875,P24,-54.55782897213855,-62.35501810022303,2.99170584410445,21.10032286210339
P21_sent034,0.0,4.0039375,P21,-53.24866029365578,-60.54533509285219,2.99170584410445,16.35397541308019
P27_sent101,0.0,6.255875,P27,-55.71597681290064,-71.40462805095471,2.980472714229497,20.35766049817563
P23_sent007,0.0,10.006875,P23,-42.12491788663664,-62.76017141342163,2.958107290652137,23.251861752455156
P29_sent087,0.0,5.1328125,P29,-51.411088857632095,-65.11883103847504,2.9572850318507418,22.392441851050656
P29_sent133,0.0,5.0703125,P29,-53.148990563118815,-63.78281691580108,2.9572850318507418,21.815004399784762
P22_sent188,0.0,5.0019375,P22,-47.72705274221887,-57.444084616268384,2.9572850318507418,21.207200315713482
P29_sent009,0.0,11.485375,P29,-52.13275801002616,-70.23319084699764,2.956545504270336,6.186363583982523
P28_sent126,0.0,4.76175,P28,-53.90401255933544,-61.52226193745931,2.956254233751043,22.097823028752945
P29_sent005,0.0,4.7578125,P29,-49.140167622626585,-61.61650788784027,2.934850617206699,23.31491752083098
P21_sent190,0.0,4.001,P21,-53.76744562657035,-59.89265124003092,2.9283824783618337,20.033527333891378
P30_sent190,0.0,5.287125,P30,-41.890902958965846,-51.60499840813714,2.9283772717676912,13.451875968745119
P23_sent165,0.0,10.0,P23,-41.17998888401804,-60.897525902950406,2.925987509700783,25.70867539844305
P24_sent108,0.0,5.001,P24,-54.519484186746986,-63.27224119504293,2.9149335996352024,27.997852383634207
P22_sent096,0.0,5.0029375,P22,-47.92452622991968,-54.5671272277832,2.9149335996352024,20.69032359385936
P24_sent176,0.0,5.0039375,P24,-55.83480798192771,-68.41668180140053,2.9122802763175977,26.04720580712575
P27_sent173,0.0,5.838875,P27,-49.19629577426976,-60.49675359725952,2.870895669362861,16.41782556769897
P23_sent063,0.0,10.001,P23,-39.093432959669336,-59.31647987365723,2.870895669362861,23.02616219160545
P22_sent198,0.0,5.0029375,P22,-49.547212286646584,-49.863225853961445,2.852447740046345,13.041733828547798
P27_sent063,0.0,4.8779375,P27,-53.75991431970164,-64.94062532697406,2.82347853374883,23.701842993862094
P27_sent041,0.0,5.127,P27,-49.393354023972606,-62.311998966762,2.82347853374883,26.254510339073434
P26_sent091,0.0,4.0019375,P26,-49.358692878454775,-58.95377419211648,2.8234751341505024,20.882606772192197
P24_sent060,0.0,5.005875,P24,-51.680329408817634,-61.07366474696568,2.8234751341505024,28.36416028215705
P21_sent170,0.0,4.0039375,P21,-51.01688618875628,-62.44485378265381,2.8234751341505024,21.892654653841205
P29_sent127,0.0,9.181625,P29,-48.44124420032751,-65.03421929099343,2.8208901363514043,23.92635397391856
P30_sent088,0.0,5.775375,P30,-38.84227837456597,-49.04903084891183,2.8208847526452296,13.678463320100365
P29_sent175,0.0,5.902375,P29,-52.796652450042515,-65.50836009979248,2.820879368939055,24.661051588449283
P29_sent037,0.0,3.585,P29,-45.437434348739494,-61.70951992532481,2.8175099626505715,24.286896442800213
P28_sent048,0.0,3.0459375,P28,-46.70969665325907,-64.9367184638977,2.8175099626505715,24.690077710156594
P26_sent097,0.0,4.0029375,P26,-57.5762356705402,-60.045629316760646,2.801908320562206,16.89217791581311
P25_sent005,0.0,4.0088125,P25,-48.94802925281955,-64.89237582683563,2.8019066604074836,22.227363251041353
P21_sent176,0.0,4.0019375,P21,-55.66639349089196,-58.1545640994341,2.7951494265920234,16.223938200262538
P28_sent144,0.0,3.047875,P28,-47.49253558168317,-63.69869422912598,2.793359040216327,23.2476144476202
P24_sent102,0.0,5.001,P24,-53.292521649096386,-65.95902644566127,2.7919164723289644,26.319589652147293
P24_sent118,0.0,5.002,P24,-52.46603994101405,-60.43209134615385,2.7919164723289644,25.266697255456958
P22_sent114,0.0,5.0019375,P22,-53.510483339608435,-57.36773546536764,2.77622831062342,16.488359331421826
P24_sent168,0.0,5.001,P24,-45.16395268574297,-61.46629243738511,2.7762259672397542,29.10670518714809
P30_sent132,0.0,7.71975,P30,-37.525664569805194,-49.80399990081787,2.776224092532822,9.85007890947602
P21_sent188,0.0,3.9990625,P21,-49.465530778894475,-59.18893790245056,2.75166232113428,19.939002924352657
P24_sent128,0.0,5.001,P24,-51.24994117093374,-55.73621501479038,2.728748821542645,29.625342073302967
P28_sent000,0.0,9.348625,P28,-47.60198954983923,-65.38282078068431,2.71098295104436,20.398164471205433
P27_sent111,0.0,5.3574375,P27,-51.77328754096442,-61.91807378724564,2.7100075068412064,25.451027688399904
P22_sent054,0.0,5.001,P22,-50.82339906501004,-57.0217410496303,2.710002300247064,16.39762133559215
P26_sent075,0.0,4.0039375,P26,-58.065572000628144,-62.02414541533499,2.6922904021938003,15.441184945120028
P24_sent132,0.0,5.01075,P24,-50.090360408316634,-56.592568159103394,2.6871784806895,25.188895531036668
P21_sent044,0.0,4.0039375,P21,-46.3658821451005,-57.446032019222486,2.6871784806895,27.058639310401603
P29_sent141,0.0,3.631875,P29,-47.72007011772853,-64.52003875732422,2.6851397695431345,22.077648302278256
P24_sent148,0.0,4.9980625,P24,-47.714831984186745,-56.78261276245117,2.6851397695431345,26.02789663711799
P24_sent086,0.0,5.0,P24,-45.21609484814257,-60.66075881958008,2.6851397695431345,29.221883196675698
P27_sent169,0.0,4.13575,P27,-51.344186134708735,-65.66071297140682,2.6808857815020795,23.895747882881842
P22_sent032,0.0,5.002,P22,-50.29343938253012,-55.95141252790179,2.6808857815020795,18.54849672646578
P21_sent090,0.0,4.001,P21,-48.485925722361806,-56.58746117811937,2.6808857815020795,20.773509533157196
P23_sent071,0.0,10.0039375,P23,-45.731979584168336,-65.051931961723,2.6675897820144856,22.08966045984163
P21_sent138,0.0,3.9990625,P21,-53.16723755496231,-57.32439710828993,2.6675185608785283,22.28968491147336
P30_sent068,0.0,6.3105625,P30,-35.598811357313195,-48.67850051879883,2.6339339266339286,13.649202684187632
P26_sent083,0.0,4.0029375,P26,-63.303328164258794,-69.26227048238118,2.628610789780517,13.660619863529531
P21_sent016,0.0,4.0039375,P21,-55.95959779365578,-58.21958137281013,2.628609807803486,13.306767418701433
P26_sent051,0.0,4.002,P26,-54.32134795069096,-61.8515871221369,2.6242521797011964,18.776354540766754
P21_sent046,0.0,4.001,P21,-50.72801016802764,-62.3050137928554,2.613523235088067,22.295104219412273
P30_sent160,0.0,6.1914375,P30,-39.55412087216369,-50.776591300964355,2.6135224117092584,12.16278272774962
P27_sent175,0.0,4.8955,P27,-50.77943695568648,-67.1205792427063,2.6135224117092584,19.1201184339763
P27_sent017,0.0,6.2636875,P27,-54.013997395833336,-63.97719351450602,2.6131369011297982,24.918780215788367
P22_sent080,0.0,5.001,P22,-51.85272731551205,-56.7524528503418,2.6131346446809096,14.702626288715384
P28_sent064,0.0,4.9355625,P28,-53.9659394054878,-62.56172074211968,2.5819397465829588,23.17479477721116
P29_sent033,0.0,5.1084375,P29,-47.957338224459725,-64.89458910624187,2.58126040162659,22.8913698399936
P22_sent118,0.0,4.997125,P22,-54.92833050953815,-56.316765614044975,2.561446515966756,13.413535188706286
P27_sent157,0.0,4.8935625,P27,-51.619914656057496,-64.65479398454939,2.552772732390043,22.532603813426306
P26_sent131,0.0,4.0039375,P26,-57.7164680826005,-60.220316532679966,2.552769576435698,16.73365990371439
P24_sent028,0.0,4.9990625,P24,-56.35572367595382,-58.84340190887451,2.552769576435698,26.52888105177722
P23_sent169,0.0,10.001,P23,-36.844427135521045,-61.310081481933594,2.552769576435698,20.893455550168802
P29_sent107,0.0,6.1973125,P29,-50.321263779328476,-64.44325256347656,2.5527664204813525,22.166870336259052
P27_sent087,0.0,3.1045,P27,-47.17907556310877,-63.92750930786133,2.5523383457324518,25.37379915194662
P24_sent038,0.0,5.002,P24,-54.37072900978916,-68.05615746634346,2.5512580939932374,27.60701523824556
P27_sent071,0.0,4.486375,P27,-51.93039971336689,-64.6950932164346,2.5512063795425464,23.041211312266682
P24_sent126,0.0,4.9990625,P24,-57.26613485190763,-60.739110204908584,2.5512063795425464,22.656327278950684
P21_sent136,0.0,4.006875,P21,-54.51383341165413,-61.071826316214896,2.5512063795425464,12.391113259926223
P21_sent146,0.0,4.002,P21,-46.2833307160804,-58.99170371464321,2.5512063795425464,23.05140581062164
P21_sent014,0.0,4.0,P21,-50.511944488065325,-59.461684654498924,2.542564043450088,22.833236250837935
P27_sent093,0.0,3.5751875,P27,-49.37215809339887,-64.49198090402703,2.5382964288536565,25.19061762234227
P26_sent093,0.0,4.0029375,P26,-57.03780621859296,-60.76342190013212,2.5382964288536565,15.789405349802303
P22_sent050,0.0,5.0039375,P22,-48.77357084588353,-56.19031444348787,2.5382964288536565,15.30941266356243
P26_sent041,0.0,4.0019375,P26,-58.4244758951005,-62.58227292952999,2.5233742017915293,13.453610098749866
P26_sent019,0.0,4.0029375,P26,-62.335083621231156,-67.31844410751805,2.5233742017915293,14.28242762671831
P24_sent058,0.0,5.004875,P24,-52.37138397339358,-59.48369271414621,2.520948276208925,26.09606089711
